valid_time,cluster_id,number,latitude,longitude,tmin,tmax,hi,wbgt
2020-07-05,127,0,5.900000000000018,-1.6999999999999984,23.010406,27.816803,25.67100101047092,20.28352484395083
2020-07-06,127,0,5.900000000000018,-1.6999999999999984,22.363678,28.911774,26.468738979763454,20.8913601921793
2020-07-07,127,0,5.900000000000018,-1.6999999999999984,23.217804,28.204498,25.952296786838108,20.499458101217904
2020-07-08,127,0,5.900000000000018,-1.6999999999999984,22.673004,27.575592,25.497644212510853,20.149581372030624
2020-07-09,127,0,5.900000000000018,-1.6999999999999984,22.575592,25.815582,24.473826090494793,19.345029992048254
2020-07-10,127,0,5.900000000000018,-1.6999999999999984,22.18692,25.556793,24.18831295437283,19.116545856084755
2020-07-11,127,0,5.900000000000018,-1.6999999999999984,22.220856,24.30362,22.812343173556858,17.99023096992103
2020-07-12,127,0,5.900000000000018,-1.6999999999999984,22.469513,26.886383,25.0940916273329,19.835213327873106
2020-07-13,127,0,5.900000000000018,-1.6999999999999984,22.133453,27.466095,25.417471991644966,20.08741269884925
2020-07-14,127,0,5.900000000000018,-1.6999999999999984,22.579376,28.172272,25.927577548556858,20.48055254834619
2020-07-15,127,0,5.900000000000018,-1.6999999999999984,22.392242,28.184235,25.933956570095486,20.485432584920346
